Block,Price Oracle 0,Price Oracle 1,Price Scale 0,Price Scale 1,Fee,VP,A,Gamma,Fee_Gamma,D,lp_price,xcp_profit,xcp_profit_a
8663897,42737560192555043825876,2288333754134703970034,42730910795487454799453,2288166797954708017516,90805273,1003997480786068340,1624789,58151330866377,7200000000000,1362107673306496895487176,1387652066193980587878,1007843565807215584,1007843492038058612
8664424,42740583599150942351669,2288410370326762075854,42730910795487454799453,2288166797954708017516,90805273,1003997480786068340,1617260,58306434918335,7200000000000,1362107673306496895487176,1387652066193980587878,1007843565807215584,1007843492038058612
8664951,42743429294774352646635,2288482251348688226615,42738395652500344170247,2288355330888711067499,89336513,1003997335431866862,1609732,58461538970294,7200000000000,1362228550673037526040692,1387759742599266983888,1007843581559488723,1007843574981841075
8665478,42751687829003236679685,2288701053818385785046,42745408012595360478645,2288534610729181792295,88942680,1003998463217222862,1602203,58616643022252,7200000000000,1362341351810406250384185,1387890590821952000185,1007844822004980491,1007843737270097867
8666005,42758289297171572635884,2288877470133208504279,42751048543350414946309,2288684733618211129621,94546116,1003999546331943533,1594674,58771747074210,7200000000000,1362432531728153866788081,1388026981680110845120,1007846069788993718,1007843737270097867
8666532,42761649161191759770182,2288959101942901609593,42753151907482166132879,2288740692504672830945,90406970,1004001020456921088,1587146,58926851126168,7200000000000,1362467979857578321499004,1388096400652552975997,1007847606560032512,1007843737270097867
8667059,42767354485269931857186,2289052708127851304940,42759611880074011915899,2288889529737638060689,89166346,1003999969525681870,1579617,59081955178126,7200000000000,1362571698223348123428189,1388094172568719470776,1007845735415306513,1007845726347445301
8667586,42788437176892237628314,2290006595913761861415,42771655272846508225797,2289204041097296440278,112597846,1004010217323864895,1572088,59237059230084,7200000000000,1362775932576413017504969,1388303503549411476010,1007856393379236292,1007845726347445301
8668113,42796302527310133745039,2290388300914676934433,42771655272846508225797,2289204041097296440278,112597846,1004010217323864895,1564560,59392163282043,7200000000000,1362775932576413017504969,1388303503549411476010,1007856393379236292,1007845726347445301
8668640,42817108834136512398839,2291505830422001997209,42796320085090001489298,2290416793575752896413,115154526,1004008723423177973,1557031,59547267334001,7200000000000,1363286965839279741326031,1388874936420861419186,1007852615560390768,1007852603434991243
8669167,42824219984569270152433,2291882924981316042923,42796320085090001489298,2290416793575752896413,115154526,1004008723423177973,1549502,59702371385959,7200000000000,1363286965839279741326031,1388874936420861419186,1007852615560390768,1007852603434991243
8669694,42837849649703358012740,2292598611972009124443,42820295492085357393675,2291676821986702284909,112791505,1004007720022572842,1541974,59857475437917,7200000000000,1363793911367860254997416,1389538261395511790434,1007852693555204613,1007852677929135573
8670221,42846069960391495886897,2293041347226108844422,42828444397771542242982,2292109994553957372227,106565267,1004011377270846280,1534445,60012579489875,7200000000000,1363971314593912771928957,1389858522028297027162,1007856719948453013,1007852677929135573
8670748,42844411668063316776013,2292874325031067330431,42828444397771542242982,2292109994553957372227,106565267,1004011377270846280,1526916,60167683541834,7200000000000,1363971314593912771928957,1389858522028297027162,1007856719948453013,1007852677929135573
8671275,42851660651569160124981,2293199551238363599152,42845592097960716014755,2292916299499804714126,102087127,1004010441676248144,1519388,60322787593792,7200000000000,1364320485042551578983330,1389882506644719311663,1007855170612213593,1007855158088404553
8671802,42889042659489208161787,2295524503249968822167,42879196374127929123836,2294848796958786409129,125771146,1004026224368000422,1511859,60477891645750,7200000000000,1365081815129156910596217,1390653725238165097249,1007872880798633728,1007855158088404553
8672329,42957400752531864969732,2300376846529885422800,42913572471075346405248,2297253530602026395634,126194025,1004021512977397206,1504330,60632995697708,7200000000000,1365927244570263416769203,1391826799366736208936,1007865574072059563,1007865566585283753
8672856,42975561571324639275158,2301678800842411015150,42913572471075346405248,2297253530602026395634,126194025,1004021512977397206,1496802,60788099749666,7200000000000,1365927244570263416769203,1391826799366736208936,1007865574072059563,1007865566585283753
8673383,42993036792210346329344,2302918225495169637736,42964953290215491511265,2300918536967921442530,123079638,1004018065762695682,1489273,60943203801625,7200000000000,1367198105952104061678393,1393078682468845068349,1007865752019069933,1007865742671233006
8673910,43008192087767428458890,2303995872547006916933,42964953290215491511265,2300918536967921442530,123079638,1004018065762695682,1481745,61098307853583,7200000000000,1367198105952104061678393,1393078682468845068349,1007865752019069933,1007865742671233006
8674437,43011380368297673666277,2304226981875759547783,42974119018375562253436,2301570835261736551329,123994487,1004019056836810127,1474216,61253411905541,7200000000000,1367425865248790670395382,1393887722460647922761,1007867402725946550,1007865742671233006
8674964,43058959102033747476402,2308025528256827612989,43005513200909787916020,2303885843437944344600,127978047,1004024531400086653,1466687,61408515957499,7200000000000,1368224657385120794727842,1394593445431643545003,1007875393154737249,1007865742671233006
8675491,43134262252714630313542,2314155677375512581661,43094976859661758565923,2310950177506047784485,127585446,1004019208438662662,1459159,61563620009457,7200000000000,1370576697143264416102577,1396341474648391456144,1007873785541224233,1007873767817160231
8676018,43162011078577963495863,2316428178440660232362,43094976859661758565923,2310950177506047784485,127585446,1004019199288536946,1451630,61718724061415,7200000000000,1356615074868015564253201,1396341461922838072194,1007873776679192233,1007873776679192233
8676545,43166815082725974234170,2316821604259723582635,43094976859661758565923,2310950177506047784485,127585446,1004019199288536946,1444101,61873828113374,7200000000000,1356615074868015564253201,1396341461922838072194,1007873776679192233,1007873776679192233
8677072,43186360905863637652708,2318419035008736751328,43158913359493806621725,2316176069889072554343,123945611,1004014171488633103,1436573,62028932165332,7200000000000,1358306796481716061906274,1398599528520779290879,1007874001607807439,1007873891539759997
8677599,43203892140942455323378,2319848643575811800803,43173130859923389427686,2317337075166348663106,122945913,1004013173259182953,1429044,62184036217290,7200000000000,1358681523086376376727836,1399078860886434936931,1007874104701547367,1007873891539759997
8678126,43213494775806714363006,2320633788355016429511,43186470258867821484458,2318426548720548317750,121914112,1004012323533366198,1421515,62339140269248,7200000000000,1359033203371726640073167,1399289818698765746173,1007874263151193609,1007873891539759997
8678653,43232109896846214169979,2322153637394402605556,43210300716945464292200,2320372970413459026110,119865401,1004010614207137650,1413987,62494244321206,7200000000000,1359666827891228946906137,1399520999724561642527,1007874158357752728,1007874145640434224
8679180,43240511784880824065305,2322839469731433347972,43210300716945464292200,2320372970413459026110,119865401,1004010614207137650,1406458,62649348373165,7200000000000,1359666827891228946906137,1399520999724561642527,1007874158357752728,1007874145640434224
8679707,43241966358316405795821,2322958204174763045730,43210300716945464292200,2320372970413459026110,119865401,1004010614207137650,1398929,62804452425123,7200000000000,1359666827891228946906137,1399520999724561642527,1007874158357752728,1007874145640434224
8680234,43252747100007701781905,2323837554970416911601,43233543491921135969481,2322270413363498540293,117503291,1004009088164874478,1391401,62959556477081,7200000000000,1360284146890102246973180,1400408979039230633478,1007874213390467297,1007874185158539066
8680761,43268479724814473289298,2325120906384099811073,43248485595574690886370,2323489730131351924780,115786844,1004008171143252923,1383872,63114660529039,7200000000000,1360679371196913864513296,1400470006399653160421,1007874247928625170,1007874244230943042
8681288,43271776146520339698970,2325389813744493933854,43248485595574690886370,2323489730131351924780,115786844,1004008171143252923,1376344,63269764580997,7200000000000,1360679371196913864513296,1400470006399653160421,1007874247928625170,1007874244230943042
8681815,43275065981689588340667,2325657848037066800143,43260349085918152392686,2324457531231209989790,114319652,1004007467208715854,1368815,63424868632956,7200000000000,1360996578540209420269653,1401006146072616727440,1007874279350604143,1007874277267046015
8682342,43288577954096828401077,2326757606827584457467,43278189629333719933267,2325912396416613180761,113587413,1004007694914434944,1361286,63579972684914,7200000000000,1361468840512606354367705,1401409487935527474163,1007875588085820104,1007874312295200607
8682869,43381228724003723789928,2334342683975333712364,43356650473264925274357,2332243956406912926050,132538659,1004032690773140715,1353758,63735076736872,7200000000000,1363560060322607805293200,1403706685608383122341,1007907733066786234,1007874312295200607
8683396,43502265633064030952507,2344556670999642571139,43377969539882809586404,2334087331762123728011,132310890,1004032064627553104,1346229,63890180788830,7200000000000,1364141877755832268639687,1406280177628799424120,1007909311539970345,1007874312295200607
8683923,43569410707551542586563,2350253613980777606100,43551720907200125307922,2348748756349147595084,129620804,1004012653940655776,1338700,64045284840788,7200000000000,1368807760814007513766552,1409119626334818248438,1007897212214467717,1007893367916459032
8684450,43689950985368590630403,2359750034825911612557,43609647181024294575161,2353632454684547415092,130366974,1004015845256765274,1331172,64200388892746,7200000000000,1370367185216395250386644,1411009011555622504736,1007905795103348673,1007893367916459032
8684977,43800952434143973962315,2366278442016212802277,43672542157726069620989,2358374455779280905879,132300020,1004023532983253660,1323643,64355492944705,7200000000000,1371956311089487208140219,1413031767649299592728,1007919135021158629,1007893367916459032
8685504,43952342269256801728613,2372340464560413165220,43782726667990383759338,2364696438996673202154,131735575,1004029521859132673,1316114,64510596996663,7200000000000,1374343189627439872657383,1416542568670143589541,1007933230009920108,1007893367916459032
8686031,44023041880053170639162,2375442477321408647886,43920979893471012806646,2370896524653094000432,128642371,1004010909921610025,1308586,64665701048621,7200000000000,1376984651939182777418824,1418301585512126142925,1007913390069947050,1007913355711088284
